,text,label,path,chunk_pos,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,prob,stratum,ground_truth,note
210,"So we had an opportunity to engage with many civilian actors, local actors in the field. ', 'However, in the last couple o",0,/anchor.fm/2t/httpsanchor.fms250737b0podcastplay14803418https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F2020562F7989519344100296b334621fda.m4aMERGED,9.0,news,politics,,,,,,,,,0.24953134,20-30%,,
211,asic 11 million unauthorized or illegal immigrants living in the country has been unwilling to address their unlawful ,0,/ywc.podomatic.com/02/httpsywc.podomatic.comenclosure20200603T13_02_2807_00.mp3_1591214555.14866437MERGED,403.0,news,politics,,,,,,,,,0.217858,20-30%,,
212,Help! Is There a Non-Sexist Way to Tell My Girlfriend She Should Wear More Makeup?,0,,,,,,,,,,,,,0.20812547,20-30%,,
213,"YouTube cracks down on anti-vaccine videos, bans major accounts",0,,,,,,,,,,,,,0.2795574,20-30%,,
214,Why don’t liberals like school choice?,1,,,,,,,,,,,,,0.29445082,20-30%,,
215,"f of the list and I believe what Pia was against because Pia in itself rely a lot on international diaspora votes, the actu",0,/anchor.fm/20/httpsanchor.fms24904a60podcastplay14688465https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F202006032F2130b631e8e46cb0950adc5322900409.m4aMERGED,74.0,news,politics,,,,,,,,,0.23930247,20-30%,,
216,Kim potter has been sentenced.,1,,,,,,,,,,,,,0.2968768,20-30%,,
217,"o support immediately because these workers were very determined. ', 'They said that they wanted everybody to know abo",0,/traffic.libsyn.com/e_/httpstraffic.libsyn.comsecureredirectpodEp_060420_Huelga_Mixdown_1.mp3destid1281203MERGED,110.0,news,politics,comedy,,,,,,,,0.29879057,20-30%,,
218,"ve already resorted to tear gas and usually protests in Montreal against police brutality are very brutal protests. ', ",1,/sphinx.acast.com/ai/httpssphinx.acast.comsandyandnoratalkpoliticsepisode103abolishthepolicemedia.mp3MERGED,34.0,news,politics,commentary,,,,,,,,0.2956401,20-30%,,
219,Republicans enjoy huge lead over Democrats in midterms: poll,1,,,,,,,,,,,,,0.22854474,20-30%,,
220,Amaury Séchet's sweater colors makes him an AnCap,1,,,,,,,,,,,,,0.27113405,20-30%,,
221,"heir own destiny, and the responsibility that I think we all have to ensure that no one in America in 2018 lives in poverty",0,/traffic.megaphone.fm/08/httpstraffic.megaphone.fmADV8022070087.mp3MERGED,65.0,news,politics,arts,books,,,,,,,0.21914874,20-30%,,
222,"Madison Cawthorn Fantasizes About Busting Out Jan. 6 ‘Political Hostages’: The far-right congressman said he was “actively working” on calling for MAGA supporters to descend on D.C. again, suggesting another Jan. 6-type rally.",0,,,,,,,,,,,,,0.26059934,20-30%,,
223,Joe has it under control,1,,,,,,,,,,,,,0.26255676,20-30%,,
224,"e so from April, but at the start, the focus was on those key NHS workers for the testing that we had before at the time. "", ""Y",0,/sphinx.acast.com/ea/httpssphinx.acast.comthebestofjuliahartleybrewerjuliahartleybrewergamechangingantibodytestrestartingnhsmaytakemonthsandcontinuedrowoverunexplainedcarehomedeathsmedia.mp3MERGED,28.0,news,politics,,,,,,,,,0.25823146,20-30%,,
225,Pick 3 policies,0,,,,,,,,,,,,,0.28906852,20-30%,,
226,"ether, if you cannot criticize white supremacy and call it out for what it is, you do not need to represent that community",0,/chrt.fm/91/httpschrt.fmtrack8997D2traffic.megaphone.fmLTN1918169619.mp3updated1623961820MERGED,145.0,news,politics,education,government,,,,,,,0.28569612,20-30%,,
227,"s America's racial divide in an attempt to heal some of its systemic prejudices and gaping historical wounds. "", 'It was",1,/www.buzzsprout.com/e0/httpswww.buzzsprout.com6340364060055episode21blacklivesshattered.mp3MERGED,90.0,comedy,news,politics,fiction,,,,,,,0.2074852,20-30%,,
228,"ses. "", 'So Barakat, the 12 year old girl who was raped by 11 different men in Gigawa, Jennifer. ', ""There's too many names",0,/anchor.fm/2t/httpsanchor.fms2af04388podcastplay16784181https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F20206192F4b6498e6b4e17f143b97b6c8bf093cbd.mp3MERGED,33.0,news,politics,,,,,,,,,0.20503017,20-30%,,
229,Bitcoin surge a boon for white nationalists: study,0,,,,,,,,,,,,,0.27731985,20-30%,,
230,My Son Is Trans. Is It Wrong to Read the Harry Potter Series to His Younger Brother?,0,,,,,,,,,,,,,0.22546186,20-30%,,
231,"Trump is suing Facebook and Twitter for removing him from their platforms. Will this force them to show cause as to why they did so, and by proxy assist in future litigation against him?",0,,,,,,,,,,,,,0.28388023,20-30%,,
232,"ildcare centers and schools need to do more, not less, to help our kids return to school five days a week, with appropriat",0,/archives.kpfa.org/02/httpsarchives.kpfa.orgdata20200526Tue1800.mp3MERGED,299.0,news,politics,,,,,,,,,0.23988481,20-30%,,
233,District attorneys refuse to prosecute some GOP-led laws,0,,,,,,,,,,,,,0.20952427,20-30%,,
234,"Trapped in IMF debt, Argentina turns to Russia and joins China's Belt & Road",0,,,,,,,,,,,,,0.23720334,20-30%,,
235,"record of a place like Australia, with its record on refugees, with its record on human rights abuses, with indigenous p",0,/api.substack.com/d1/httpsapi.substack.comfeedpodcast520111431d156d0ebf3b1dd5bd16ec513b3d39dc.mp3MERGED,10.0,news,politics,,,,,,,,,0.25838473,20-30%,,
236,a progressive direction so that the next Supreme Court judges can be nominated by a Democrat because the Democrats will ,1,/anchor.fm/21/httpsanchor.fms166786ecpodcastplay14711359https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F2020542F79327725441002131a617187cab.m4aMERGED,104.0,news,politics,,,,,,,,,0.22699915,20-30%,,
237,"""This Machine Kills Fascists""",0,,,,,,,,,,,,,0.24551062,20-30%,,
238,Starbucks And Batgirl Show How The Free Market Deals With Racism & Sexism,1,,,,,,,,,,,,,0.29243192,20-30%,,
239,Ukraine: Concerns mount as black people report racism while fleeing war zone,1,,,,,,,,,,,,,0.20870008,20-30%,,
240,Top 6 Ways for liberals and social-democrats to subtley distort the meaning of 'equality' under socialism. ,0,,,,,,,,,,,,,0.27476305,20-30%,,
241,"came out with a declaration calling for a progressive international to combat. ', 'We hope overcome the reactionary in",0,/traffic.libsyn.com/ec/httpstraffic.libsyn.comsecuredemocracynowdn20200525.mp3destid13815MERGED,307.0,news,politics,government,non-profit,,,,,,,0.24485274,20-30%,,
242,How does Software Engineering/Computer Science/Engineering intersect with socialism?,0,,,,,,,,,,,,,0.21284308,20-30%,,
243,Why I don't have a child: society isn't built for motherhood,0,,,,,,,,,,,,,0.21947847,20-30%,,
244,5 Economic Assumptions Every Feminist Should Challenge,0,,,,,,,,,,,,,0.27137747,20-30%,,
245,Johnson’s ‘Brexit freedoms bill’ won’t set us free. But it will reward his supporters,0,,,,,,,,,,,,,0.226557,20-30%,,
246,Debating the Largest Conservative Community on Discord by Myself for 5.5 Hours,0,,,,,,,,,,,,,0.23578943,20-30%,,
247,"Jewish Groups Blast Carlson for Openly Endorsing White Supremacist Theory, ‘Tucker Must Go’: The Fox News star on Thursday evening defended the “white replacement theory,” which has served as inspiration for white-supremacist murderers in the U.S. and abroad",0,,,,,,,,,,,,,0.2712186,20-30%,,
248,As a capitalist should I read the communist manifesto?,1,,,,,,,,,,,,,0.29164252,20-30%,,
249,'Morning Joe' panel says Democrats have 'super wokeness' problem following San Francisco school board vote,1,,,,,,,,,,,,,0.23930581,20-30%,,
250,Opinion | Will Canadian Democracy Survive Justin Trudeau?,1,,,,,,,,,,,,,0.20621517,20-30%,,
251,Boycott Amazon,0,,,,,,,,,,,,,0.28825325,20-30%,,
252,"s will be required to provide face masks for employees who are unable to adhere to social distancing requirements. ', 'B",0,/dts.podtrac.com/er/httpsdts.podtrac.comredirect.mp3api.spreaker.comdownloadepisode27370882daily_news_brief_051520.mp3MERGED,26.0,news,politics,,,,,,,,,0.27565897,20-30%,,
253,Joe Manchin and Marco Rubio teamed up on a bill to block government funds from being used to give out crack pipes,1,,,,,,,,,,,,,0.2024247,20-30%,,
254,"rating colonial subjects by creating something new, by creating new kinds of relationships, by transforming people'",0,/media.blubrry.com/ne/httpsmedia.blubrry.comantiempireprojectarchive.orgdownloadreadingfanonwithstefankipferreadingfanonwithstefankipfer.mp3MERGED,148.0,news,politics,science,social,society,culture,,,,,0.22634713,20-30%,,
255,"ersection of race and criminal justice. ', ""It's been many, many years, decades since the unrest in the middle of the 196",0,/pscrb.fm/so/httpspscrb.fmrssppdst.fmeaudioboom.composts7679886.mp3modified1599768218sid5033739sourcerssMERGED,2.0,news,politics,commentary,government,,,,,,,0.25665808,20-30%,,
256,"y to die from this crisis so far the numbers have borne out that people of color are more likely to die from this crisis. "", '",0,/archives.kpfa.org/02/httpsarchives.kpfa.orgdata20200512Tue0500.mp3MERGED,90.0,news,politics,,,,,,,,,0.2231505,20-30%,,
257,Tom Hanks: You Should Learn the Truth About the Tulsa Race Massacre,0,,,,,,,,,,,,,0.29041958,20-30%,,
258,"ving a speech earlier this year, February the 26th, 2020 on the floor of the House in support of the Emmett Till Anti-Linc",0,/anchor.fm/21/httpsanchor.fms16556ee4podcastplay14730394https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F202109012F683bc8af19f51b46ec06ad2109a1662a.m4aMERGED,27.0,news,politics,,,,,,,,,0.28638914,20-30%,,
259,o is with the community justice action fund and tia bell who is with the trigger project I know we've discussed a lot of dif,1,/dts.podtrac.com/e_/httpsdts.podtrac.comredirect.mp3api.spreaker.comdownloadepisode284605525_27_20_police_brutality_gun_violence_prevention_and_covid_19.mp3MERGED,197.0,news,politics,,,,,,,,,0.28189987,20-30%,,
260,"we saw global food price riots. "", ""And it's important to tell this story because it's a story about precisely the questi",0,/archives.kpfa.org/0a/httpsarchives.kpfa.orgdata20200519Tue1000.mp3MERGED,311.0,news,politics,,,,,,,,,0.28794998,20-30%,,
261,"Fellow Dems ... if you're still not motivated to vote because midterms are boring, know this: you not only forfeit the right to complain, you're also a major contributor to the overall problem.",0,,,,,,,,,,,,,0.20517997,20-30%,,
262,"o a public outcry calling for justice for Ahmad. "", ""On Thursday, May 7th, the Georgia Bureau of Investigation charged t",0,/chrt.fm/91/httpschrt.fmtrack8997D2traffic.megaphone.fmLTN1918169619.mp3updated1623961820MERGED,4.0,news,politics,education,government,,,,,,,0.22961247,20-30%,,
263,"0 came from labor interests, and 291,000 from progressive groups. ', ""Her largest donor in 2019 was abortion advocacy g",0,/mcdn.podbean.com/0e/httpsmcdn.podbean.commfwebkjgu0o10220200604JoniErnstPreviewsIowaSenateCampaign.mp3MERGED,151.0,news,politics,religion,spirituality,christianity,,,,,,0.28693467,20-30%,,
264,"ionable record on crime that has rung for the Democrat Party nomination. "", ""We've also had Kamala Harris and her histor",0,/anchor.fm/2a/httpsanchor.fms2324da24podcastplay14283563https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F202005252Fea74a5a768b53e1458bb1ee2836551cf.m4aMERGED,12.0,news,politics,,,,,,,,,0.29304352,20-30%,,
265,Block Party Aims To Be A 'Spam Folder' For Social Media Harassment,0,,,,,,,,,,,,,0.21947902,20-30%,,
266,Texas says supply chain issues have limited the number of voter registration forms it can give out. And if you believe that...,0,,,,,,,,,,,,,0.2530896,20-30%,,
267,The Case for Social Democracy (Part 1) - Taxes 💵,0,,,,,,,,,,,,,0.25231326,20-30%,,
268,"o keep everyone going. "", 'How far have public and political attitudes to LGBT rights and in particular to HIV and AIDS ch",0,/anchor.fm/20/httpsanchor.fms8704614podcastplay14349185https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fproduction2F20204272F7705176548000280cb0eea3eac1.mp3MERGED,51.0,news,politics,,,,,,,,,0.29876623,20-30%,,
269,DA Gascon's sudden policy change on charging juveniles was prompted by some embarrassing jailhouse recordings,1,,,,,,,,,,,,,0.2747154,20-30%,,
270,"ama gave the keynote address at the 04 convention for the Democrats, and that's like what launched him onto the national ",0,/anchor.fm/21/httpsanchor.fms15c11aa0podcastplay13898272https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F202005172F06a6f1775696d184bf224f9660b9a356.m4aMERGED,194.0,news,politics,,,,,,,,,0.20587705,20-30%,,
271,Oxford Dictionaries amends 'sexist' definitions of the word 'woman',0,,,,,,,,,,,,,0.24639569,20-30%,,
272,"pandemic, families who already qualified for food assistance or needed help really need it now more than ever. ', 'In fa",0,/thezag.podomatic.com/0_/httpsthezag.podomatic.comenclosure20200511T09_35_4307_00.mp3_1589214948.14812479MERGED,11.0,news,politics,,,,,,,,,0.24821828,20-30%,,
273,"As Trump pushed for probes of 2020 election, he called acting AG Rosen almost daily",0,,,,,,,,,,,,,0.2936069,20-30%,,
274,"t's something to do with what kind of leftist framework you're working from that's justifying that violence, then that",0,/anchor.fm/20/httpsanchor.fms1032a180podcastplay14520049https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fproduction2F20204302F78119887441002877c068c20119.mp3MERGED,329.0,news,politics,,,,,,,,,0.21071325,20-30%,,
275,"Eric Adams Rides Subway to Work, Reports Assault to 911 on 1st Day as NYC Mayor; During his New Year's Day commute, the former NYC police captain chatted with reporters and New Yorkers on the train and even called 911 to report a fight after witnessing two men tussling near the subway station.",0,,,,,,,,,,,,,0.2814402,20-30%,,
276,Sci-Hub | Decommodification in action: Common property as countermovement,0,,,,,,,,,,,,,0.24943537,20-30%,,
277,"think people actually look at policy, like when Bernie talks about raising minimum wage to $15, I would give more than 50",0,/anchor.fm/2a/httpsanchor.fms2324da24podcastplay14283563https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F202005252Fea74a5a768b53e1458bb1ee2836551cf.m4aMERGED,166.0,news,politics,,,,,,,,,0.23828508,20-30%,,
278,Statement by President Biden on 14.5 Million Americans Signing up for Health Insurance,0,,,,,,,,,,,,,0.21837825,20-30%,,
279,Gov. Youngkin signs first veto on policing auditor bill,1,,,,,,,,,,,,,0.29638797,20-30%,,
280,Meese and Blackwell: Mr. and Mrs. Clarence Thomas Embody Integrity in Public Service,1,,,,,,,,,,,,,0.26132986,20-30%,,
281,“Such a pretty face”: Culture tells us bodies like mine are impossible to love. Don’t believe it.,0,,,,,,,,,,,,,0.21465915,20-30%,,
282,As we stand witness.,0,,,,,,,,,,,,,0.25513074,20-30%,,
283,Wokeness makes America appear weak to our adversaries,1,,,,,,,,,,,,,0.27955753,20-30%,,
284,"  
 Philippine reds export armed struggle",0,,,,,,,,,,,,,0.21772963,20-30%,,
285,About negligence and prevention,1,,,,,,,,,,,,,0.21328636,20-30%,,
286,"roblem in accepting egalitarianism, but haven't we seen some movement towards rectifying past wrongs, especially wh",0,/sphinx.acast.com/3d/httpssphinx.acast.compopens60dc5b7adcda4100133f74c8etag3Asoundcloud2C20103Atracks2F833335831media.mp3MERGED,106.0,news,politics,,,,,,,,,0.2716112,20-30%,,
287,Push to Oust NOW President Grows Amid New Racism Complaints,0,,,,,,,,,,,,,0.25260678,20-30%,,
288,"ups and writing shows some of which are lost for local performances by students there. ', 'In 1917 he went to serve in Fran",0,/media.aadl.com/e_/httpsmedia.aadl.commediamartin_bandyke_under_covers_20200604cliff_eisen.mp3MERGED,16.0,arts,news,politics,society,culture,history,,,,,0.28339583,20-30%,,
289,"ite strongly with ethnic minorities. "", 'As you say, these ethnic minorities are massively concentrated to the extent that when the Democrats win a state like California, they win it with a very large margin. ']",1,/anchor.fm/2t/httpsanchor.fms23b91ae0podcastplay14583329https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F2020512F78541612441002a8e5003e5e78e.m4aMERGED,225.0,news,politics,,,,,,,,,0.28731,20-30%,,
290,Judges Strike Down North Carolina Voter ID Law They Say Is Racially Biased,0,,,,,,,,,,,,,0.26649338,20-30%,,
291,Ted Cruz maintains ties to right-wing group despite its extremist messaging,0,,,,,,,,,,,,,0.21819577,20-30%,,
292,Trump 2020 campaign manager takes sides in Ohio’s GOP Senate showdown,1,,,,,,,,,,,,,0.2363921,20-30%,,
293,Could the Democrats' Stupid Behavior Be A Long-Term Plan To Cripple Lefty Attempts to Gain the Presidency?,0,,,,,,,,,,,,,0.23507074,20-30%,,
294,VP Kamala Harris Visiting San Bernardino To Tout $600M In Wildfire Recovery Money For Calif.,0,,,,,,,,,,,,,0.2712294,20-30%,,
295,Russia has begun organizing the evacuation of its citizens from Europe,1,,,,,,,,,,,,,0.23951234,20-30%,,
296,Landlord isn’t real work but making leftist propaganda on YouTube is ?,1,,,,,,,,,,,,,0.226198,20-30%,,
297,The evacuation from Afghanistan would have gone much better if the military was allowed to do it's job uninterrupted.,0,,,,,,,,,,,,,0.23081625,20-30%,,
298,"$90,000 in the fund so far. "", 'But there was about 500 workers on strike at a certain point. ', 'And so a lot of folks are hop",0,/traffic.libsyn.com/e_/httpstraffic.libsyn.comsecureredirectpodEp_060420_Huelga_Mixdown_1.mp3destid1281203MERGED,212.0,news,politics,comedy,,,,,,,,0.23431464,20-30%,,
299,"ey, who's called for the immediate arrest and prosecution of Officer Derek Chauvin, appealed for calm. "", ""I'm calling ",0,/archives.kpfa.org/02/httpsarchives.kpfa.orgdata20200528Thu1800.mp3MERGED,17.0,news,politics,,,,,,,,,0.25109643,20-30%,,
